timestamp shashi_outflow shashi_inflow shashi_risedrop shashi_level chenglingji_outflow chenglingji_inflow chenglingji_risedrop chenglingji_level
1607598000 0 7320 4 30.56 0 3280 5 21.01
1607601600 0 7360 5 30.57 0 3280 6 21.01
1607605200 0 7350 4 30.56 0 3280 6 21.01
1607608800 0 7320 4 30.55 0 3280 6 21.01
1607612400 0 7360 5 30.56 0 3290 5 21.02
1607616000 0 7450 5 30.58 0 3290 6 21.02
1607619600 0 7450 6 30.58 0 3290 6 21.02
1607623200 0 7560 5 30.61 0 3300 5 21.03
1607626800 0 7640 5 30.64 0 3300 6 21.03
1607630400 0 7700 5 30.66 0 3300 6 21.03
1607634000 0 7760 5 30.68 0 3300 6 21.03
1607637600 0 7780 5 30.69 0 3300 6 21.03
1607641200 0 7780 5 30.7 0 3300 6 21.03
1607644800 0 7740 6 30.7 0 3310 5 21.04
1607648400 0 7660 4 30.69 0 3310 6 21.04
1607652000 0 7680 6 30.69 0 3310 6 21.04
1607655600 0 7590 4 30.67 0 3320 5 21.05
1607659200 0 7580 6 30.67 0 3320 6 21.05
1607662800 0 7540 4 30.66 0 3320 6 21.05
1607666400 0 7500 4 30.65 0 3320 6 21.05
1607670000 0 7430 4 30.63 0 3320 6 21.05
1607673600 0 7470 5 30.64 0 3320 6 21.05
1607677200 0 7430 4 30.62 0 3320 6 21.05
1607680800 0 7400 4 30.61 0 3320 6 21.05
1607684400 0 7420 6 30.61 0 3320 6 21.05
1607688000 0 7430 6 30.61 0 3320 6 21.05
1607691600 0 7420 6 30.61 0 3320 6 21.05
1607695200 0 7430 6 30.61 0 3320 6 21.05
1607698800 0 7430 4 30.6 0 3320 6 21.05
1607702400 0 7590 5 30.64 0 3320 6 21.05
1607706000 0 7650 5 30.66 0 3330 5 21.06
1607709600 0 7730 5 30.68 0 3320 4 21.05
1607713200 0 7850 5 30.72 0 3320 6 21.05
1607716800 0 7910 5 30.74 0 3320 6 21.05
1607720400 0 7960 5 30.76 0 3320 6 21.05
1607724000 0 8000 5 30.78 0 3320 6 21.05
1607727600 0 7990 5 30.79 0 3320 6 21.05
1607731200 0 7950 6 30.79 0 3320 6 21.05
1607734800 0 7930 6 30.79 0 3320 6 21.05
1607738400 0 7910 6 30.79 0 3320 6 21.05
1607742000 0 7810 4 30.78 0 3320 6 21.05
1607745600 0 7810 6 30.78 0 3320 6 21.05
1607749200 0 7790 4 30.77 0 3320 6 21.05
1607752800 0 7670 4 30.74 0 3320 6 21.05
1607756400 0 7700 5 30.75 0 3330 5 21.06
1607760000 0 7700 6 30.75 0 3330 6 21.06
1607763600 0 7760 5 30.76 0 3100 6 21.06
1607763600 0 7760 5 30.76 0 3330 6 21.06
1607767200 0 7740 6 30.76 0 3090 6 21.06
1607770800 0 7740 6 30.76 0 3090 6 21.06
1607774400 0 7810 5 30.78 0 3090 6 21.06
1607778000 0 7830 5 30.79 0 3090 6 21.06
1607781600 0 7900 5 30.81 0 3090 6 21.06
1607785200 0 7880 6 30.81 0 3090 6 21.06
1607788800 0 8050 5 30.85 0 3090 6 21.06
1607792400 0 8120 5 30.87 0 3090 6 21.06
1607796000 0 8200 5 30.9 0 3090 6 21.06
1607799600 0 8310 5 30.94 0 3100 5 21.07
1607803200 0 8360 5 30.96 0 3100 6 21.07
1607806800 0 8490 5 31.01 0 3100 6 21.07
1607810400 0 8530 5 31.03 0 3100 6 21.07
1607814000 0 8620 5 31.07 0 3100 6 21.07
1607817600 0 8590 6 31.07 0 3110 5 21.08
1607821200 0 8550 5 31.08 0 3110 6 21.08
1607824800 0 8600 5 31.1 0 3110 6 21.08
1607828400 0 8550 6 31.1 0 3110 6 21.08
1607832000 0 8450 4 31.08 0 3110 6 21.08
1607835600 0 8460 5 31.1 0 3110 6 21.08
1607839200 0 8460 6 31.1 0 3120 5 21.09
1607842800 0 8420 4 31.09 0 3130 5 21.1
1607846400 0 8400 6 31.09 0 3140 5 21.11
1607850000 0 8350 4 31.08 0 3140 6 21.11
1607853600 0 8490 5 31.12 0 3140 6 21.11
1607857200 0 8490 5 31.13 0 3130 4 21.1
1607860800 0 8540 5 31.15 0 3140 5 21.11
1607864400 0 8590 5 31.17 0 3130 4 21.1
1607868000 0 8640 5 31.19 0 3140 5 21.11
1607871600 0 8710 5 31.21 0 3150 5 21.12
1607875200 0 8740 5 31.23 0 3160 5 21.13
1607878800 0 8790 5 31.25 0 3150 4 21.12
1607882400 0 8890 5 31.28 0 3160 5 21.13
1607886000 0 8890 5 31.29 0 3160 6 21.13
1607889600 0 8960 5 31.32 0 3170 5 21.14
1607893200 0 9020 5 31.34 0 3180 5 21.15
1607896800 0 9050 5 31.36 0 3190 5 21.16
1607900400 0 9120 5 31.39 0 3190 6 21.16
1607904000 0 9080 6 31.39 0 3190 5 21.17
1607907600 0 9180 5 31.42 0 3190 6 21.17
1607911200 0 9240 5 31.45 0 3200 5 21.18
1607914800 0 9200 6 31.45 0 3210 5 21.19
1607918400 0 9240 5 31.47 0 3210 6 21.19
1607922000 0 9270 5 31.49 0 3220 5 21.2
1607925600 0 9300 5 31.51 0 3220 6 21.2
1607929200 0 9390 5 31.54 0 3230 5 21.21
1607932800 0 9440 5 31.56 0 3240 5 21.22
1607936400 0 9530 5 31.6 0 3240 5 21.23
1607940000 0 9580 5 31.62 0 3250 5 21.24
1607943600 0 9640 5 31.65 0 3260 5 21.25
1607947200 0 9660 5 31.67 0 3270 5 21.26
1607950800 0 9740 5 31.71 0 3280 5 21.27
1607954400 0 9850 5 31.74 0 3280 5 21.28
1607958000 0 9940 5 31.78 0 3290 5 21.29
1607961600 0 10100 5 31.82 0 3300 5 21.3
1607965200 0 10100 5 31.85 0 3310 5 21.31
1607968800 0 10200 5 31.89 0 3330 5 21.33
1607972400 0 10300 5 31.93 0 3330 5 21.34
1607976000 0 10400 5 31.96 0 3340 5 21.35
1607979600 0 10400 5 31.98 0 3360 5 21.37
1607983200 0 10300 5 32 0 3370 5 21.38
1607986800 0 10400 5 32.02 0 3380 5 21.39
1607990400 0 10300 6 32.02 0 3390 5 21.41
1607994000 0 10200 6 32.02 0 2920 5 21.42
1607997600 0 10200 6 32.02 0 2920 5 21.44
1608001200 0 10100 4 32.01 0 2920 5 21.45
1608004800 0 10100 6 32.01 0 2910 5 21.47
1608008400 0 10000 6 32.01 0 2910 5 21.48
1608012000 0 9990 4 32 0 2910 5 21.5
1608015600 0 10000 5 32.01 0 2900 5 21.51
1608019200 0 10000 5 32.02 0 2900 5 21.53
1608022800 0 10100 5 32.03 0 2870 5 21.54
1608026400 0 10100 5 32.05 0 2870 5 21.55
1608030000 0 10200 5 32.06 0 2860 5 21.57
1608033600 0 10200 5 32.08 0 2860 5 21.58
1608037200 0 10300 5 32.1 0 2860 5 21.6
1608040800 0 10400 5 32.13 0 2850 5 21.62
1608044400 0 10500 5 32.16 0 2850 5 21.63
1608048000 0 10600 5 32.19 0 2850 5 21.64
1608051600 0 10700 5 32.22 0 2850 5 21.65
1608055200 0 10800 5 32.27 0 2850 5 21.67
1608058800 0 10900 5 32.3 0 2840 5 21.69
1608062400 0 11000 5 32.34 0 2840 6 21.69
1608066000 0 10900 5 32.35 0 2840 5 21.7
1608069600 0 11000 5 32.38 0 2840 5 21.72
1608073200 0 10900 4 32.36 0 2840 5 21.73
1608076800 0 10800 6 32.36 0 2830 5 21.75
1608080400 0 10700 4 32.34 0 2830 5 21.76
1608084000 0 10600 6 32.34 0 2830 5 21.77
1608087600 0 10400 4 32.3 0 2830 5 21.79
1608091200 0 10300 4 32.28 0 2830 5 21.81
1608094800 0 10200 4 32.25 0 2820 5 21.82
1608098400 0 10200 4 32.23 0 2820 5 21.84
1608102000 0 10100 4 32.21 0 2820 6 21.84
1608105600 0 10100 4 32.2 0 2820 5 21.86
1608109200 0 10100 6 32.2 0 2820 5 21.88
1608112800 0 10200 5 32.21 0 2820 4 21.87
1608116400 0 10100 4 32.2 0 2820 5 21.89
1608120000 0 10100 6 32.2 0 2810 5 21.9
1608123600 0 10300 5 32.22 0 2810 6 21.9
1608127200 0 10300 5 32.24 0 2810 5 21.91
1608130800 0 10300 6 32.24 0 2810 5 21.92
1608134400 0 10500 5 32.28 0 2810 5 21.93
1608138000 0 10600 5 32.31 0 2810 5 21.94
1608141600 0 10800 5 32.34 0 2810 6 21.94
1608145200 0 10800 5 32.37 0 2810 6 21.94
1608148800 0 10900 5 32.39 0 2810 5 21.95
1608152400 0 10900 5 32.4 0 2810 5 21.96
1608156000 0 10900 5 32.41 0 2800 5 21.97
1608159600 0 10800 6 32.41 0 2800 5 21.98
1608163200 0 10600 4 32.37 0 2800 6 21.98
1608166800 0 10500 4 32.35 0 2800 5 21.99
1608170400 0 10400 4 32.32 0 2800 6 21.99
1608174000 0 10100 4 32.25 0 2800 5 22
1608177600 0 9970 4 32.23 0 2800 5 22.02
1608181200 0 9830 4 32.19 0 2800 6 22.02
1608184800 0 9680 4 32.14 0 2800 5 22.03
1608188400 0 9590 4 32.1 0 2800 5 22.04
1608192000 0 9520 4 32.07 0 2800 6 22.04
1608195600 0 9550 4 32.06 0 2790 5 22.05
1608199200 0 9530 4 32.04 0 2790 5 22.06
1608202800 0 9590 6 32.04 0 2790 5 22.07
1608206400 0 9610 4 32.03 0 2790 6 22.07
1608210000 0 9650 6 32.03 0 2790 6 22.07
1608213600 0 9730 5 32.04 0 2790 6 22.07
1608217200 0 9870 5 32.07 0 2790 5 22.08
1608220800 0 9970 5 32.09 0 2790 5 22.09
1608224400 0 10200 5 32.13 0 2790 6 22.09
1608228000 0 10300 5 32.16 0 2790 6 22.09
1608231600 0 10400 5 32.18 0 2790 5 22.1
1608235200 0 10400 5 32.19 0 2790 5 22.11
1608238800 0 10400 5 32.21 0 2790 6 22.11
1608242400 0 10400 5 32.23 0 2790 6 22.11
1608246000 0 10300 4 32.2 0 2790 5 22.12
1608249600 0 10200 4 32.19 0 2790 5 22.13
1608253200 0 10000 4 32.16 0 2790 6 22.13
1608256800 0 9880 4 32.12 0 2780 5 22.14
1608256800 0 9880 4 32.12 0 3400 5 22.14
1608260400 0 9720 4 32.08 0 3400 5 22.15
1608264000 0 9520 4 32.03 0 3400 6 22.15
1608267600 0 9350 4 31.98 0 3410 5 22.16
1608271200 0 9230 4 31.93 0 3410 6 22.16
1608274800 0 9130 4 31.89 0 3410 6 22.16
1608278400 0 9030 4 31.85 0 3420 5 22.17
1608282000 0 9090 4 31.84 0 3430 5 22.18
1608285600 0 9030 4 31.81 0 3430 6 22.18
1608289200 0 9040 4 31.8 0 3430 6 22.18
1608292800 0 9050 4 31.79 0 3440 5 22.19
1608296400 0 9070 4 31.78 0 3440 6 22.19
1608300000 0 9120 6 31.78 0 3440 6 22.19
1608303600 0 9100 4 31.76 0 3440 6 22.19
1608307200 0 9180 5 31.77 0 3450 5 22.2
1608310800 0 9250 5 31.78 0 3450 6 22.2
1608314400 0 9330 5 31.79 0 3450 6 22.2
1608318000 0 9350 6 31.79 0 3450 6 22.2
1608321600 0 9400 5 31.8 0 3440 4 22.19
1608325200 0 9340 4 31.79 0 3430 4 22.18
1608328800 0 9290 4 31.77 0 3430 6 22.18
1608332400 0 9180 4 31.75 0 3420 4 22.17
1608336000 0 9090 4 31.73 0 3420 6 22.17
1608339600 0 8970 4 31.69 0 3420 6 22.17
1608343200 0 8850 4 31.65 0 3420 6 22.17
1608346800 0 8670 4 31.6 0 3410 4 22.16
1608350400 0 8530 4 31.56 0 3410 6 22.16
1608354000 0 8490 4 31.53 0 3400 4 22.15
1608357600 0 8370 4 31.48 0 3400 6 22.15
1608361200 0 8270 4 31.44 0 3400 4 22.14
1608364800 0 8190 4 31.4 0 3400 6 22.14
1608368400 0 8150 4 31.37 0 3390 4 22.13
1608372000 0 8150 4 31.35 0 3390 6 22.13
1608375600 0 8150 4 31.33 0 3380 4 22.12
1608379200 0 8150 4 31.31 0 3370 4 22.11
1608382800 0 8160 4 31.3 0 3370 6 22.11
1608386400 0 8170 4 31.28 0 3370 6 22.11
1608390000 0 8250 5 31.3 0 3370 4 22.1
1608393600 0 8220 4 31.27 0 3370 6 22.1
1608418800 0 8280 4 31.25 0 3320 4 22.04
1608422400 0 8190 4 31.22 0 3320 6 22.04
1608426000 0 8120 4 31.2 0 3310 4 22.03
1608429600 0 8060 4 31.18 0 3310 6 22.03
1608433200 0 7940 4 31.14 0 3830 6 22.03
1608436800 0 7820 4 31.1 0 3810 4 22.01
1608440400 0 7710 4 31.05 0 3810 4 22
1608444000 0 7600 4 31.01 0 3810 6 22
1608447600 0 7540 4 30.98 0 3800 4 21.99
1608451200 0 7500 4 30.95 0 3790 4 21.98
1608454800 0 7460 4 30.92 0 3790 6 21.98
1608458400 0 7430 4 30.9 0 3780 4 21.97
1608462000 0 7450 4 30.89 0 3780 6 21.97
1608465600 0 7450 4 30.87 0 3770 4 21.96
1608469200 0 7450 4 30.86 0 3760 4 21.95
1608472800 0 7500 6 30.86 0 3760 4 21.94
1608476400 0 7600 5 30.87 0 3750 4 21.93
1608480000 0 7590 4 30.85 0 3750 6 21.93
1608483600 0 7670 5 30.86 0 3740 4 21.92
1608487200 0 7810 5 30.9 0 3730 4 21.91
1608490800 0 7920 5 30.93 0 3730 6 21.91
1608494400 0 7940 6 30.93 0 3720 4 21.9
1608498000 0 7980 5 30.94 0 3710 4 21.89
1608501600 0 8020 5 30.96 0 3700 4 21.88
1608505200 0 8010 6 30.96 0 3690 4 21.87
1608508800 0 7950 4 30.95 0 3680 4 21.86
1608512400 0 7820 4 30.92 0 3670 4 21.85
1608519600 0 7750 4 30.9 0 3650 4 21.83
1608523200 0 7690 4 30.88 0 3650 6 21.83
1608526800 0 7590 4 30.85 0 3640 4 21.82
1608530400 0 7520 4 30.83 0 3640 6 21.82
1608534000 0 7460 4 30.8 0 3630 4 21.81
1608537600 0 7530 5 30.81 0 3620 4 21.8
1608541200 0 7570 6 30.81 0 3620 6 21.8
1608544800 0 7650 5 30.82 0 3610 4 21.79
1608548400 0 7730 5 30.84 0 3600 4 21.78
1608552000 0 7820 5 30.86 0 3580 4 21.76
1608555600 0 7940 5 30.89 0 3570 4 21.75
1608559200 0 8070 5 30.92 0 3570 6 21.75
1608562800 0 8220 5 30.97 0 3570 6 21.75
1608566400 0 8410 5 31.03 0 3550 4 21.73
1608570000 0 8600 5 31.09 0 3550 6 21.73
1608573600 0 8870 5 31.17 0 3540 4 21.72
1608577200 0 9010 5 31.23 0 3540 6 21.72
1608580800 0 9080 5 31.27 0 3520 4 21.7
1608584400 0 9160 5 31.31 0 3520 6 21.7
1608588000 0 9190 5 31.35 0 3520 6 21.7
1608591600 0 9170 5 31.37 0 3510 4 21.69
1608595200 0 9030 4 31.36 0 3500 4 21.68
1608598800 0 9020 5 31.37 0 3490 4 21.67
1608602400 0 8880 4 31.35 0 3490 6 21.67
1608606000 0 8780 4 31.34 0 3490 6 21.67
1608609600 0 8630 4 31.31 0 3470 4 21.66
1608613200 0 8510 4 31.28 0 3470 6 21.66
1608616800 0 8400 4 31.25 0 3460 4 21.65
1608620400 0 8350 4 31.24 0 3460 6 21.65
1608624000 0 8350 4 31.23 0 3450 4 21.64
1608627600 0 8370 6 31.23 0 3440 4 21.63
1608631200 0 8410 6 31.23 0 3460 5 21.65
1608634800 0 8480 5 31.25 0 3440 4 21.63
1608638400 0 8590 5 31.27 0 3440 6 21.63
1608642000 0 8640 5 31.28 0 3430 4 21.62
1608645600 0 8740 5 31.31 0 3420 4 21.61
1608649200 0 8770 5 31.32 0 3420 6 21.61
1608652800 0 8870 5 31.35 0 3420 6 21.61
1608656400 0 9060 5 31.4 0 3410 4 21.6
1608660000 0 9220 5 31.45 0 3410 6 21.6
1608663600 0 9330 5 31.49 0 3400 4 21.59
1608667200 0 9400 5 31.52 0 3390 4 21.58
1608670800 0 9410 5 31.55 0 0 4 21.57
1608674400 0 9330 4 31.54 0 0 6 21.57
1608678000 0 9300 5 31.55 0 0 4 21.56
1608681600 0 9200 4 31.54 0 0 4 21.55
1608681600 0 9200 4 31.54 0 3330 4 21.55
1608685200 0 9090 4 31.53 0 3330 6 21.55
1608688800 0 8930 4 31.49 0 2970 4 21.54
1608688800 0 8930 4 31.49 0 3320 4 21.54
1608692400 0 8760 4 31.45 0 2960 4 21.53
1608696000 0 8650 4 31.42 0 2960 6 21.53
1608699600 0 8440 4 31.36 0 2960 6 21.53
1608703200 0 8410 4 31.35 0 2950 4 21.52
1608706800 0 8340 4 31.32 0 2960 5 21.53
1608710400 0 8310 4 31.3 0 2930 4 21.51
1608714000 0 8350 6 31.3 0 2930 6 21.51
1608717600 0 8330 4 31.28 0 2930 6 21.51
1608721200 0 8330 4 31.27 0 2920 4 21.5
1608724800 0 8500 5 31.31 0 2920 6 21.5
1608728400 0 8570 5 31.32 0 2910 4 21.49
1608732000 0 8610 5 31.33 0 2910 6 21.49
1608735600 0 8680 5 31.34 0 2890 4 21.48
1608739200 0 8810 5 31.38 0 2890 6 21.48
1608742800 0 8900 5 31.4 0 2890 6 21.48
1608746400 0 9010 5 31.43 0 2880 4 21.47
1608750000 0 9030 5 31.45 0 2880 6 21.47
1608753600 0 9130 5 31.48 0 2860 4 21.46
1608757200 0 9110 5 31.49 0 2850 4 21.45
1608760800 0 9090 6 31.49 0 2840 4 21.44
1608764400 0 9050 6 31.49 0 2850 5 21.45
1608768000 0 8820 4 31.44 0 2840 4 21.44
1608771600 0 8840 5 31.45 0 2840 6 21.44
1608775200 0 8700 4 31.42 0 2820 4 21.43
1608778800 0 8560 4 31.38 0 2820 6 21.43
1608782400 0 8420 4 31.34 0 2820 6 21.43
1608786000 0 8250 4 31.3 0 2820 6 21.43
1608789600 0 8170 4 31.26 0 2820 6 21.43
1608793200 0 8050 4 31.22 0 2810 4 21.42
1608796800 0 7940 4 31.18 0 2810 6 21.42
1608800400 0 7990 4 31.17 0 2790 4 21.41
1608804000 0 7970 4 31.15 0 2780 4 21.4
1608807600 0 7980 4 31.14 0 2790 5 21.41
1608811200 0 7990 4 31.13 0 2780 4 21.4
1608814800 0 8040 6 31.13 0 2780 6 21.4
1608818400 0 8060 4 31.12 0 2780 6 21.4
1608822000 0 8120 6 31.12 0 2770 4 21.39
1608825600 0 8160 5 31.13 0 2770 6 21.39
1608829200 0 8210 5 31.14 0 2770 6 21.39
1608832800 0 8350 5 31.17 0 2770 6 21.39
1608836400 0 8470 5 31.2 0 2750 4 21.38
1608840000 0 8310 4 31.16 0 2750 6 21.38
1608843600 0 8490 5 31.21 0 2740 4 21.37
1608847200 0 8460 6 31.21 0 2740 6 21.37
1608850800 0 8370 4 31.19 0 2740 6 21.37
1608854400 0 8300 4 31.17 0 2740 6 21.37
1608858000 0 8280 6 31.17 0 2720 4 21.36
1608861600 0 8180 4 31.14 0 2720 6 21.36
1608865200 0 8110 4 31.12 0 2720 6 21.36
1608868800 0 7960 4 31.08 0 2710 4 21.35
1608872400 0 7920 4 31.06 0 2710 6 21.35
1608876000 0 7860 4 31.03 0 2700 4 21.34
1608879600 0 7770 4 31 0 2700 6 21.34
1608883200 0 7710 4 30.97 0 2680 4 21.33
1608886800 0 7700 4 30.96 0 2680 6 21.33
1608894000 0 7620 4 30.91 0 2670 4 21.32
1608897600 0 7560 4 30.89 0 2670 6 21.32
1608901200 0 7370 4 30.83 0 2660 4 21.31
1608904800 0 7390 4 30.81 0 2660 6 21.31
1608908400 0 7560 5 30.84 0 2640 4 21.3
1608912000 0 7550 4 30.82 0 2640 6 21.3
1608915600 0 7610 5 30.83 0 2630 4 21.29
1608919200 0 7720 5 30.85 0 2630 6 21.29
1608922800 0 7790 5 30.86 0 2610 4 21.28
1608926400 0 7860 5 30.88 0 2600 4 21.27
1608930000 0 7870 6 30.88 0 2590 4 21.26
1608933600 0 7880 6 30.88 0 2590 6 21.26
1608937200 0 7860 6 30.88 0 2570 4 21.25
1608940800 0 7860 6 30.88 0 2560 4 21.24
1608944400 0 7790 4 30.87 0 2560 6 21.24
1608948000 0 7790 4 30.86 0 2540 4 21.23
1608951600 0 7610 4 30.81 0 2540 6 21.23
1608955200 0 7610 6 30.81 0 2530 4 21.22
1608958800 0 7540 4 30.79 0 2510 4 21.21
1608962400 0 7420 4 30.75 0 2500 4 21.2
1608966000 0 7460 6 30.75 0 2480 4 21.19
1608969600 0 7380 4 30.72 0 2700 6 21.19
1608973200 0 7380 4 30.71 0 2700 4 21.18
1608976800 0 7350 4 30.69 0 2690 4 21.17
1608980400 0 7300 4 30.67 0 2690 4 21.16
1608984000 0 7280 4 30.66 0 2690 6 21.16
1608987600 0 7240 4 30.64 0 2690 6 21.16
1608991200 0 7280 6 30.64 0 2680 4 21.15
1608994800 0 7260 4 30.61 0 2680 4 21.14
1608998400 0 7320 5 30.62 0 2670 4 21.13
1609002000 0 7370 5 30.63 0 2670 6 21.13
1609005600 0 7500 5 30.65 0 2670 4 21.12
1609009200 0 7490 6 30.65 0 2660 4 21.11
1609012800 0 7610 5 30.68 0 2650 4 21.1
1609016400 0 7590 6 30.68 0 2640 4 21.08
1609020000 0 7620 5 30.69 0 2640 6 21.08
1609023600 0 7600 6 30.69 0 2630 4 21.06
1609027200 0 7610 6 30.69 0 2630 6 21.06
1609030800 0 7620 6 30.69 0 2620 4 21.04
1609034400 0 7600 4 30.68 0 2620 6 21.04
1609038000 0 7480 4 30.66 0 2620 4 21.03
1609041600 0 7450 4 30.65 0 2620 6 21.03
1609045200 0 7370 4 30.63 0 2610 4 21.01
1609048800 0 7330 4 30.61 0 2600 4 21
1609052400 0 7290 4 30.6 0 2600 4 20.99
1609056000 0 7230 4 30.58 0 2590 4 20.97
1609059600 0 7230 4 30.57 0 2590 6 20.97
1609063200 0 7210 4 30.56 0 2580 4 20.96
1609066800 0 7190 4 30.55 0 2580 6 20.96
1609070400 0 7160 4 30.53 0 2580 4 20.95
1609074000 0 7120 4 30.51 0 2580 6 20.95
1609077600 0 7100 4 30.49 0 2570 4 20.94
1609081200 0 7100 4 30.48 0 2570 4 20.93
1609084800 0 7190 5 30.5 0 2560 4 20.92
1609088400 0 7260 5 30.51 0 2560 6 20.92
1609092000 0 7340 5 30.53 0 2560 4 20.91
1609095600 0 7450 5 30.56 0 2550 4 20.9
1609099200 0 7500 5 30.57 0 2550 6 20.9
1609102800 0 7560 5 30.59 0 2550 4 20.89
1609106400 0 7670 5 30.63 0 2540 4 20.88
1609110000 0 7640 6 30.63 0 2540 4 20.87
1609113600 0 7580 4 30.62 0 2540 6 20.87
1609117200 0 7580 6 30.62 0 2530 4 20.86
1609120800 0 7510 4 30.61 0 2530 6 20.86
1609124400 0 7470 4 30.6 0 2530 4 20.85
1609128000 0 7460 6 30.6 0 2520 4 20.84
1609131600 0 7380 4 30.58 0 2520 6 20.84
1609135200 0 7310 4 30.56 0 2520 4 20.83
1609138800 0 7270 4 30.54 0 2520 6 20.83
1609142400 0 7300 5 30.55 0 2520 4 20.82
1609146000 0 7330 6 30.55 0 2520 6 20.82
1609149600 0 7350 6 30.55 0 2510 4 20.81
1609153200 0 7370 6 30.55 0 2510 4 20.8
1609156800 0 7500 5 30.59 0 2510 6 20.8
1609160400 0 7550 5 30.6 0 2510 6 20.8
1609164000 0 7570 5 30.61 0 2500 4 20.79
1609167600 0 7700 5 30.65 0 2500 6 20.79
1609171200 0 7780 5 30.67 0 2500 4 20.78
1609174800 0 7900 5 30.71 0 2500 6 20.78
1609178400 0 7960 5 30.74 0 2500 6 20.78
1609182000 0 7970 6 30.74 0 2490 4 20.77
1609185600 0 8150 5 30.8 0 2490 6 20.77
1609189200 0 8120 5 30.81 0 2490 6 20.77
1609192800 0 8110 5 30.82 0 2490 6 20.77
1609196400 0 8100 5 30.84 0 2490 6 20.77
1609200000 0 8050 6 30.84 0 2480 4 20.75
1609203600 0 8010 4 30.83 0 2480 4 20.74
1609207200 0 7910 4 30.81 0 2480 4 20.73
1609210800 0 7870 6 30.81 0 2470 4 20.72
1609214400 0 7760 4 30.78 0 2470 6 20.72
1609218000 0 7680 4 30.76 0 2470 4 20.71
1609221600 0 7570 4 30.73 0 2470 6 20.71
1609225200 0 7550 4 30.71 0 2470 5 20.72
1609228800 0 7550 6 30.71 0 2480 5 20.73
1609232400 0 7570 6 30.71 0 2470 4 20.72
1609236000 0 7620 5 30.72 0 2470 4 20.71
1609239600 0 7710 5 30.74 0 2460 4 20.7
1609243200 0 7830 5 30.77 0 2470 5 20.71
1609246800 0 7920 5 30.79 0 2470 5 20.72
1609250400 0 8110 5 30.84 0 2470 6 20.72
1609254000 0 8230 5 30.88 0 2470 6 20.72
1609257600 0 8420 5 30.93 0 2470 6 20.72
1609261200 0 8580 5 30.99 0 2480 5 20.74
1609264800 0 8820 5 31.07 0 2480 6 20.74
1609268400 0 8990 5 31.13 0 2480 6 20.74
1609272000 0 9140 5 31.19 0 2480 6 20.74
1609275600 0 9210 5 31.23 0 2480 6 20.74
1609279200 0 9240 5 31.27 0 2480 6 20.74
1609282800 0 9220 5 31.29 0 2480 6 20.74
1609286400 0 9200 5 31.31 0 2480 6 20.74
1609290000 0 9150 5 31.32 0 2480 5 20.75
1609293600 0 9040 4 31.31 0 2480 4 20.74
1609297200 0 8980 6 31.31 0 2270 5 20.75
1609300800 0 8860 4 31.29 0 2270 6 20.75
1609304400 0 8830 6 31.29 0 2270 6 20.75
1609308000 0 8750 4 31.27 0 2270 6 20.75
1609311600 0 8830 5 31.3 0 2270 6 20.75
1609315200 0 8970 5 31.33 0 2270 6 20.75
1609318800 0 9050 5 31.36 0 2280 5 20.76
1609322400 0 9220 5 31.41 0 2290 5 20.77
1609326000 0 9430 5 31.47 0 2280 4 20.76
1609329600 0 9640 5 31.53 0 2290 5 20.77
1609333200 0 9830 5 31.6 0 2300 5 20.78
1609336800 0 9990 5 31.66 0 2300 6 20.78
1609340400 0 10200 5 31.72 0 2310 5 20.79
1609344000 0 10400 5 31.79 0 2320 5 20.8
1609347600 0 10500 5 31.86 0 2330 5 20.81
1609351200 0 10700 5 31.93 0 2340 5 20.82
1609354800 0 10800 5 31.98 0 2340 6 20.82
1609358400 0 10900 5 32.03 0 2350 5 20.83
1609362000 0 10800 5 32.06 0 2360 5 20.84
1609365600 0 10800 5 32.08 0 2370 5 20.85
1609369200 0 10700 5 32.09 0 2380 5 20.86
1609372800 0 10700 5 32.1 0 2380 6 20.86
1609376400 0 10500 4 32.09 0 2390 5 20.87
1609380000 0 10400 4 32.07 0 2410 5 20.89
1609383600 0 10300 4 32.06 0 2410 6 20.89
1609387200 0 10200 4 32.05 0 2430 5 20.91
1609390800 0 10100 4 32.04 0 2450 5 20.93
1609394400 0 10100 6 32.04 0 2460 5 20.94
1609398000 0 10100 6 32.04 0 2470 5 20.95
1609401600 0 10200 5 32.06 0 2490 5 20.97
1609405200 0 10300 5 32.08 0 2500 5 20.98
1609408800 0 10300 5 32.1 0 2510 5 20.99
1609412400 0 10400 5 32.13 0 2530 5 21.01
1609416000 0 10500 5 32.15 0 2540 5 21.02
1609419600 0 10600 5 32.17 0 2550 5 21.03
1609423200 0 10700 5 32.21 0 2560 5 21.04
1609426800 0 10800 5 32.24 0 2580 5 21.06
1609430400 0 10900 5 32.27 0 2590 5 21.07
1609434000 0 11100 5 32.34 0 2610 5 21.09
1609437600 0 11300 5 32.39 0 2620 5 21.1
1609441200 0 11300 5 32.42 0 2620 5 21.11
1609444800 0 11400 5 32.46 0 2640 5 21.13
1609448400 0 11300 6 32.46 0 2650 5 21.14
1609452000 0 11300 6 32.46 0 2660 5 21.15
1609455600 0 11100 4 32.45 0 2670 5 21.16
1609459200 0 10900 4 32.41 0 2670 5 21.17
1609462800 0 10700 6 32.37 0 2690 5 21.19
1609466400 0 10400 4 32.32 0 2690 6 21.19
